precipitation_hours,sunshine_duration,wind_speed_10m_max,et0_fao_evapotranspiration,prediction,residual
10,14026.6,12.2,2.49,2.37,0.12
1,40164.92,13.2,5.08,5.02,0.06
16,15601.95,13.0,2.63,2.63,0.0
24,550.31,24.5,1.09,1.4,-0.31
24,1517.42,23.2,1.33,1.45,-0.12
14,525.79,25.6,1.72,2.07,-0.35
6,38612.33,31.2,4.55,4.98,-0.43
0,39835.58,34.4,5.32,6.32,-1.0
0,30351.3,30.0,4.49,5.05,-0.56
0,40924.06,27.7,5.3,5.95,-0.65
0,40843.11,25.6,6.0,5.78,0.22
0,39600.0,27.6,5.79,5.84,-0.05
0,41670.52,28.2,5.92,6.27,-0.35
0,41526.81,28.9,6.0,6.27,-0.27
0,41512.97,26.1,6.27,6.33,-0.06
1,41211.07,27.2,5.98,5.93,0.05
1,41597.45,26.9,5.71,6.2,-0.49
0,41793.52,30.3,5.95,6.29,-0.34
1,42009.86,24.9,6.09,6.18,-0.09
1,41264.51,25.0,6.07,5.91,0.16
1,41412.52,16.7,5.56,5.66,-0.1
0,41268.5,17.8,5.58,5.67,-0.09
2,41356.59,16.2,5.4,5.33,0.07
2,41427.96,15.8,5.35,5.71,-0.36
2,41222.88,16.1,5.54,5.33,0.21
6,36338.45,12.7,4.66,4.09,0.57
4,37465.41,10.3,4.57,4.38,0.19
7,41023.89,12.6,4.88,4.35,0.53
4,41329.69,14.0,5.45,5.18,0.27
4,41334.37,13.9,5.41,5.11,0.3
5,41445.88,11.8,5.1,5.05,0.05
6,41558.09,11.3,5.12,5.01,0.11
2,41179.51,10.8,5.23,5.08,0.15
2,40703.79,20.4,6.05,5.17,0.88
0,41496.38,26.1,7.11,6.33,0.78
1,37658.64,24.7,6.88,5.35,1.53
0,41896.21,26.3,7.3,6.33,0.97
0,40490.45,29.2,7.1,5.98,1.12
1,38745.43,26.1,7.21,5.33,1.88
1,40240.08,27.8,7.17,6.04,1.13
2,40478.92,23.2,6.39,5.54,0.85
0,39600.0,20.9,6.12,5.65,0.47
3,30424.72,21.3,4.93,4.31,0.62
1,19889.32,21.9,4.82,4.33,0.49
0,6254.77,28.6,4.16,4.15,0.01
0,28148.31,29.9,5.54,5.24,0.3
0,41431.48,25.5,6.96,6.29,0.67
0,40626.42,30.8,7.62,6.22,1.4
1,37603.41,28.3,6.95,5.47,1.48
1,37986.43,32.2,7.15,5.59,1.56
0,41295.71,30.1,6.67,6.31,0.36
0,40078.64,14.8,5.32,5.27,0.05
0,39600.0,18.1,5.45,5.43,0.02
3,39970.08,18.3,5.17,5.02,0.15
1,40072.55,15.5,5.15,5.16,-0.01
7,34700.91,11.6,4.08,3.91,0.17
4,36570.55,17.3,4.43,4.39,0.04
8,32400.0,15.1,4.07,3.78,0.29
3,23389.81,14.6,3.8,3.47,0.33
6,36248.05,15.4,4.15,4.09,0.06
9,38733.89,13.7,4.18,3.87,0.31
3,39841.38,13.0,4.75,4.7,0.05
4,39844.81,11.6,4.73,4.67,0.06
3,39735.05,13.0,4.73,4.77,-0.04
6,39600.98,10.8,4.5,4.37,0.13
3,39947.52,12.1,4.68,4.76,-0.08
3,38415.11,12.4,4.08,4.45,-0.37
5,28871.59,11.9,3.88,3.75,0.13
1,33822.96,17.3,3.77,4.31,-0.54
3,31774.14,18.1,3.79,4.01,-0.22
2,38619.07,18.0,4.32,4.61,-0.29
3,28007.72,24.3,3.75,4.26,-0.51
6,24956.07,13.8,2.69,3.31,-0.62
11,11412.13,16.6,2.78,2.38,0.4
9,20254.23,16.1,3.02,2.72,0.3
8,34739.19,15.3,3.16,3.85,-0.69
4,32741.2,14.8,3.91,3.95,-0.04
5,39600.0,22.2,4.49,4.49,0.0
0,39600.0,30.8,5.69,6.12,-0.43
0,40373.43,29.0,6.63,6.0,0.63
0,39177.93,24.8,6.03,5.83,0.2
0,40051.3,24.7,6.41,6.11,0.3
0,38734.29,30.5,7.18,5.63,1.55
0,39738.69,30.0,6.91,6.2,0.71
0,39842.92,27.0,7.3,6.09,1.21
0,40157.05,22.7,7.24,6.12,1.12
0,39600.0,24.0,6.69,5.77,0.92
0,40069.66,17.3,6.42,5.65,0.77
0,40261.44,23.0,7.66,6.03,1.63
0,40154.82,24.5,7.87,6.12,1.75
0,39941.38,24.2,6.83,6.01,0.82
0,40062.77,18.9,6.34,5.76,0.58
0,40151.86,19.7,6.19,5.78,0.41
0,40150.97,18.8,5.99,5.75,0.24
0,40055.57,20.5,6.19,5.79,0.4
0,40149.32,18.3,6.29,5.65,0.64
3,40148.57,22.8,6.46,5.09,1.37
5,39930.33,19.3,5.85,4.69,1.16
2,39728.68,21.0,5.7,5.46,0.24
1,39946.68,18.2,5.77,5.48,0.29
0,40146.14,17.9,5.79,5.65,0.14
1,40035.2,21.4,5.89,5.62,0.27
5,32584.06,15.4,4.67,3.96,0.71
4,37994.96,21.7,4.98,4.76,0.22
7,39542.95,16.8,4.67,4.35,0.32
3,39600.0,20.5,5.23,4.59,0.64
1,40167.8,24.5,6.06,5.67,0.39
1,39803.75,22.7,6.07,5.66,0.41
0,40257.85,23.7,5.93,6.03,-0.1
0,40487.22,20.4,5.91,5.56,0.35
2,40052.62,16.9,5.68,5.21,0.47
0,39600.0,18.3,5.93,5.43,0.5
2,40283.24,25.5,6.65,5.54,1.11
6,40078.08,10.8,4.93,4.48,0.45
0,40473.96,16.9,5.54,5.13,0.41
0,40473.51,17.3,5.52,5.41,0.11
7,40281.81,15.2,5.16,4.33,0.83
1,40367.55,15.5,5.47,5.09,0.38
4,36000.0,13.6,5.07,4.31,0.76
9,37554.93,12.6,4.64,4.0,0.64
5,33766.49,14.8,4.35,4.01,0.34
7,36574.26,13.3,4.58,4.05,0.53
8,36000.0,13.7,4.73,3.88,0.85
4,31557.9,11.2,3.95,3.89,0.06
14,10606.22,11.6,2.52,2.33,0.19
6,39344.29,12.0,3.87,4.24,-0.37
4,40164.25,11.7,4.77,4.77,0.0
10,39600.0,14.3,3.87,3.96,-0.09
7,13920.47,18.8,2.94,2.52,0.42
0,18421.18,15.3,3.68,3.65,0.03
3,36152.52,22.7,4.94,4.98,-0.04
0,39600.0,25.7,6.34,5.84,0.5
0,40367.21,29.1,7.11,6.0,1.11
0,40278.5,35.2,6.84,6.32,0.52
0,40279.23,29.3,5.89,6.17,-0.28
2,39919.86,18.7,5.74,5.13,0.61
2,40465.22,18.6,5.16,5.15,0.01
2,39689.76,14.8,4.97,4.93,0.04
3,37014.96,17.7,5.01,4.49,0.52
2,39428.48,21.2,5.56,5.42,0.14
2,40282.59,22.7,5.87,5.57,0.3
2,40259.04,21.2,5.66,5.55,0.11
1,39459.13,22.6,5.58,5.64,-0.06
3,40259.88,21.4,6.1,5.08,1.02
9,38052.68,12.8,4.77,4.0,0.77
9,35280.29,14.8,3.8,3.9,-0.1
11,36103.8,13.6,4.15,3.69,0.46
11,39757.71,12.4,4.46,4.04,0.42
5,40053.19,15.2,4.68,4.64,0.04
13,40053.62,13.1,4.22,4.17,0.05
13,37951.66,17.8,4.1,3.7,0.4
9,40160.33,14.2,4.83,4.17,0.66
10,39629.74,13.8,4.68,3.96,0.72
7,39134.98,9.7,4.37,4.23,0.14
8,38288.02,13.1,4.21,3.98,0.23
8,38289.41,18.2,4.44,3.94,0.5
5,30369.2,18.0,3.79,3.85,-0.06
2,38591.73,21.5,5.38,5.42,-0.04
0,13132.56,21.3,4.08,4.24,-0.16
2,9430.27,17.8,3.06,2.96,0.1
7,39818.75,13.8,4.88,4.31,0.57
5,37034.79,15.1,4.64,4.15,0.49
6,38885.64,18.4,4.53,4.29,0.24
3,31374.6,19.9,3.9,3.97,-0.07
0,5997.99,23.1,3.44,3.69,-0.25
4,26766.05,26.8,4.06,4.12,-0.06
2,35691.62,30.1,4.57,5.15,-0.58
0,36123.78,27.1,5.56,5.61,-0.05
4,36327.54,38.2,5.53,5.54,-0.01
2,36710.04,33.6,5.71,5.66,0.05
0,35385.63,27.7,5.92,5.54,0.38
0,40487.43,23.4,6.19,5.87,0.32
0,40398.09,19.8,5.94,5.58,0.36
0,40630.17,19.6,6.21,5.58,0.63
0,40491.72,20.7,6.42,5.82,0.6
0,39627.65,14.9,5.54,4.99,0.55
0,40260.11,15.6,5.45,5.25,0.2
0,39600.0,16.4,5.26,5.12,0.14
4,39844.48,13.0,5.09,4.68,0.41
3,39965.81,14.8,4.72,4.86,-0.14
0,39737.41,15.5,5.49,5.17,0.32
3,39701.76,15.3,5.28,4.96,0.32
0,29700.34,16.5,5.19,4.38,0.81
1,27817.37,23.0,5.0,4.5,0.5
1,34115.45,24.5,5.51,4.84,0.67
0,40162.07,28.3,6.56,6.47,0.09
0,40162.7,29.3,6.87,6.47,0.4
5,39947.83,25.3,5.73,5.11,0.62
4,39947.64,27.9,5.59,5.15,0.44
0,23010.04,28.9,4.77,4.4,0.37
1,39838.14,26.6,6.12,5.79,0.33
3,40056.11,27.2,5.45,5.16,0.29
3,39946.35,31.2,5.84,5.47,0.37
5,38607.95,30.6,5.5,5.02,0.48
2,40166.74,28.4,5.85,5.72,0.13
1,40278.2,28.3,6.45,5.82,0.63
0,40367.98,26.4,6.62,5.92,0.7
1,39831.56,22.2,6.15,5.67,0.48
2,40280.31,25.2,5.65,5.54,0.11
2,40054.95,23.0,5.82,5.38,0.44
1,40281.48,24.2,6.1,5.65,0.45
0,40509.99,26.2,6.28,5.87,0.41
0,39914.57,25.9,6.61,6.08,0.53
0,40373.69,26.9,6.11,5.92,0.19
1,40374.71,28.3,6.24,5.77,0.47
0,40167.2,24.5,6.63,6.12,0.51
16,27535.41,13.7,3.78,2.92,0.86
8,23061.56,13.3,2.89,3.21,-0.32
11,36215.28,13.4,3.63,3.69,-0.06
9,36138.08,14.8,4.23,3.95,0.28
12,0.0,16.4,1.38,2.0,-0.62
6,32400.0,13.2,4.39,3.85,0.54
4,9941.21,15.7,2.71,2.8,-0.09
9,0.0,12.7,1.87,2.1,-0.23
4,29236.3,15.1,3.94,3.78,0.16
2,16227.77,15.8,3.23,3.61,-0.38
1,33774.79,27.1,4.96,4.7,0.26
0,39600.0,27.0,5.79,5.85,-0.06
0,39377.55,31.0,6.14,6.16,-0.02
0,40271.82,26.1,6.25,6.05,0.2
0,40164.41,25.6,6.13,6.08,0.05
0,39621.14,19.6,5.7,5.57,0.13
4,39728.78,16.3,5.3,4.88,0.42
4,39837.16,16.6,4.95,4.93,0.02
2,39926.04,15.5,5.3,5.13,0.17
4,39924.69,18.6,5.38,4.88,0.5
0,40034.3,16.1,5.56,5.42,0.14
4,40128.36,15.4,5.2,4.88,0.32
2,40144.61,12.1,4.95,4.93,0.02
1,40464.37,16.5,5.84,5.18,0.66
0,40691.14,19.3,6.27,5.58,0.69
0,40693.11,21.4,6.54,5.83,0.71
2,40581.14,18.3,5.79,5.09,0.7
1,40582.59,19.1,5.85,5.61,0.24
3,40353.99,15.0,5.44,4.87,0.57
3,40259.19,13.0,5.08,4.81,0.27
2,40703.04,16.6,5.29,5.18,0.11
0,40182.12,18.4,5.98,5.75,0.23
0,39866.96,19.2,6.05,5.74,0.31
0,39600.0,19.1,5.54,5.57,-0.03
0,40157.67,17.9,5.9,5.63,0.27
1,40157.06,19.3,5.96,5.59,0.37
0,40366.88,18.3,6.52,5.42,1.1
5,40260.61,17.1,5.81,4.68,1.13
1,39948.39,14.6,5.04,5.02,0.02
4,39948.43,16.1,4.98,4.91,0.07
7,21600.0,14.0,3.37,3.2,0.17
4,39948.36,13.6,4.8,4.74,0.06
10,24287.44,14.9,3.61,3.22,0.39
11,22477.59,12.4,3.18,3.09,0.09
18,28830.79,11.2,2.95,3.42,-0.47
15,33727.17,14.0,3.61,3.36,0.25
14,9568.21,14.3,2.32,2.21,0.11
18,18420.29,12.9,2.97,2.62,0.35
13,32217.14,13.9,4.01,3.48,0.53
13,21382.62,18.8,3.2,3.09,0.11
12,25388.38,23.8,3.33,3.36,-0.03
6,23424.91,17.7,3.43,3.37,0.06
9,24635.98,32.9,4.06,3.76,0.3
8,11612.68,28.6,3.04,3.01,0.03
5,36872.23,31.2,5.32,4.9,0.42
2,36000.0,32.6,5.44,5.23,0.21
0,39826.25,31.5,5.91,6.32,-0.41
0,39600.0,32.3,6.14,6.14,0.0
0,39600.0,31.5,6.06,6.14,-0.08
0,40513.77,26.7,6.26,5.87,0.39
0,40722.83,21.9,6.11,5.93,0.18
4,40143.41,16.5,5.37,4.91,0.46
9,38110.89,15.8,4.37,3.93,0.44
11,39550.07,12.1,4.48,4.07,0.41
5,34920.38,13.7,3.96,3.91,0.05
3,38238.05,10.2,4.81,4.28,0.53
4,40146.98,10.2,4.67,4.7,-0.03
2,39780.48,17.8,4.52,5.02,-0.5
1,40052.24,16.2,4.8,5.18,-0.38
7,36105.45,13.1,4.25,4.05,0.2
2,33172.83,13.5,4.38,3.93,0.45
2,18667.72,14.3,3.18,3.47,-0.29
2,40333.08,15.5,4.68,5.2,-0.52
2,40424.87,14.2,4.92,4.93,-0.01
4,39684.45,14.8,5.14,4.72,0.42
1,40811.39,12.3,4.71,5.08,-0.37
8,38488.09,18.2,4.8,3.94,0.86
4,39871.32,13.8,4.4,4.68,-0.28
9,1342.61,12.9,1.78,2.1,-0.32
2,11434.2,18.1,3.33,2.96,0.37
0,37599.32,18.1,4.61,5.33,-0.72
7,37506.81,28.1,5.12,4.78,0.34
7,22711.57,21.0,3.65,3.41,0.24
3,37606.56,14.2,4.13,4.39,-0.26
6,39592.43,15.9,4.72,4.49,0.23
2,39600.0,15.3,4.53,4.67,-0.14
1,40142.77,12.9,4.75,5.0,-0.25
0,40841.43,9.1,5.08,5.11,-0.03
1,41435.12,12.2,5.25,5.44,-0.19
2,39726.97,10.7,4.68,4.76,-0.08
1,40630.23,11.2,4.92,5.03,-0.11
2,40935.79,15.0,5.06,5.17,-0.11
1,40622.03,14.8,5.32,5.04,0.28
4,32460.79,11.8,4.05,3.94,0.11
2,37159.86,7.9,4.12,4.25,-0.13
2,40240.73,11.7,4.97,4.93,0.04
0,40234.95,13.4,4.64,5.11,-0.47
2,36533.58,10.7,4.13,4.21,-0.08
0,37056.58,11.3,4.67,4.58,0.09
0,37126.46,15.1,4.42,4.54,-0.12
0,40516.48,12.6,5.3,5.03,0.27
0,39872.03,13.7,5.27,4.98,0.29
0,40613.07,16.5,5.48,5.18,0.3
1,41087.25,14.1,5.2,5.33,-0.13
3,40240.45,12.6,4.85,4.85,0.0
1,40525.1,12.5,4.68,5.04,-0.36
1,41098.16,11.6,4.99,5.23,-0.24
2,41102.8,14.2,5.05,5.25,-0.2
0,41010.75,17.6,5.5,5.39,0.11
1,40916.05,19.0,5.36,5.57,-0.21
0,40726.74,18.7,5.31,5.52,-0.21
0,40822.67,23.8,5.76,5.81,-0.05
0,40826.97,23.2,6.1,5.86,0.24
4,38937.79,17.3,5.27,4.43,0.84
3,39869.34,14.0,4.93,4.76,0.17
3,40535.03,14.5,4.81,4.78,0.03
1,40833.55,17.3,5.36,5.5,-0.14
3,40440.0,18.2,4.88,4.96,-0.08
6,41030.84,15.9,4.56,4.47,0.09
0,38915.72,14.9,5.17,4.88,0.29
0,40950.44,7.9,4.98,5.15,-0.17
1,41341.8,8.9,5.5,5.21,0.29
0,41437.52,13.0,5.21,5.45,-0.24
2,41151.51,14.5,5.07,5.17,-0.1
0,40236.35,16.9,5.73,5.36,0.37
0,40596.82,16.0,5.23,5.13,0.1
0,40693.09,17.2,5.48,5.42,0.06
0,41060.15,13.9,5.59,5.1,0.49
0,41156.11,15.7,5.88,5.48,0.4
0,41068.48,14.7,6.09,5.07,1.02
0,40887.41,18.9,5.76,5.51,0.25
2,40517.72,16.1,5.38,5.2,0.18
1,40611.96,14.3,4.85,5.01,-0.16
0,40236.57,14.4,5.1,5.22,-0.12
1,40806.11,14.1,5.1,5.25,-0.15
3,40809.98,16.9,5.0,4.97,0.03
1,40624.78,17.5,5.42,5.5,-0.08
1,40816.44,17.0,5.39,5.15,0.24
0,40911.58,17.7,5.74,5.39,0.35
0,41492.84,21.3,5.85,6.32,-0.47
0,41497.44,18.0,5.92,5.76,0.16
1,41209.99,20.7,5.79,5.91,-0.12
0,40435.89,19.2,5.24,5.58,-0.34
0,40730.12,20.5,5.49,5.48,0.01
2,37666.04,17.0,5.01,4.53,0.48
3,39970.24,15.8,5.43,4.98,0.45
1,41127.91,11.7,5.43,5.23,0.2
0,40634.25,10.5,5.6,5.03,0.57
0,39600.0,14.9,5.27,4.99,0.28
1,34287.15,11.3,5.02,4.29,0.73
0,40172.22,13.0,5.44,5.13,0.31
0,40071.6,13.9,5.68,5.13,0.55
0,40761.54,14.4,6.16,5.23,0.93
0,37355.61,13.8,5.38,4.8,0.58
0,39865.58,13.8,6.05,4.98,1.07
14,27757.48,19.1,4.07,3.24,0.83
2,36000.0,15.4,4.41,4.5,-0.09
6,37509.04,12.6,4.41,4.11,0.3
3,37244.21,14.4,4.4,4.41,-0.01
4,35734.36,9.0,4.26,4.23,0.03
6,20841.85,13.8,3.18,3.2,-0.02
0,36093.34,11.4,4.04,4.36,-0.32
1,36000.0,12.2,4.78,4.44,0.34
0,40059.49,16.6,5.34,5.38,-0.04
0,32400.0,15.8,4.85,4.49,0.36
0,37268.02,9.2,4.51,4.63,-0.12
2,24418.35,19.0,3.94,3.69,0.25
3,23713.88,14.8,3.78,3.47,0.31
0,37763.31,11.3,5.19,4.69,0.5
2,39761.39,12.2,5.36,4.84,0.52
0,40046.75,14.9,5.54,5.26,0.28
0,40162.08,16.4,5.12,5.4,-0.28
1,39774.27,14.2,4.95,4.9,0.05
7,39093.34,17.7,4.49,4.23,0.26
7,34677.31,23.4,4.03,3.94,0.09
3,36972.25,19.6,4.71,4.6,0.11
1,40536.84,11.6,5.23,5.06,0.17
0,41227.18,10.8,5.09,5.26,-0.17
0,40657.43,10.8,5.09,5.03,0.06
0,40634.57,11.4,5.52,5.03,0.49
1,40641.54,10.2,5.63,5.03,0.6
0,40937.16,10.1,5.47,5.18,0.29
2,39948.03,9.9,5.22,4.73,0.49
2,40535.94,9.7,5.55,4.78,0.77
1,41140.94,16.7,5.11,5.4,-0.29
5,35363.2,23.3,4.66,4.13,0.53
7,38279.02,13.5,4.42,4.15,0.27
12,30052.47,18.4,3.58,3.44,0.14
10,22209.31,17.8,3.34,3.1,0.24
12,36012.35,19.6,3.35,3.66,-0.31
21,12544.93,22.2,2.35,2.11,0.24
8,35722.65,22.6,3.23,3.95,-0.72
3,36738.85,23.0,4.7,4.98,-0.28
9,40610.27,18.8,4.62,4.27,0.35
4,40152.88,10.9,4.22,4.71,-0.49
3,37331.77,13.7,4.38,4.4,-0.02
1,34917.25,15.9,4.29,4.71,-0.42
2,33263.83,13.0,4.36,3.92,0.44
1,40337.56,12.4,4.9,4.98,-0.08
2,39822.64,13.6,4.39,4.8,-0.41
0,40812.07,14.3,5.44,5.23,0.21
0,40623.5,10.0,5.13,4.91,0.22
1,39681.07,11.3,5.08,4.75,0.33
1,39939.59,10.6,4.2,4.73,-0.53
1,40823.9,12.8,4.88,5.08,-0.2
1,40261.95,13.7,4.96,4.94,0.02
3,39676.78,12.2,4.68,4.76,-0.08
1,40635.59,11.5,5.15,5.03,0.12
0,40362.58,14.3,5.42,5.0,0.42
3,39672.93,12.6,4.92,4.76,0.16
1,40245.55,14.2,5.21,5.01,0.2
0,40270.8,12.1,4.74,5.07,-0.33
2,39534.12,13.4,4.8,4.49,0.31
2,38741.02,14.3,4.91,4.57,0.34
3,37981.41,15.0,4.58,4.48,0.1
2,39948.01,15.2,4.7,5.09,-0.39
0,41347.41,11.4,5.19,5.26,-0.07
2,36939.19,16.6,4.88,4.54,0.34
0,37791.51,15.2,4.98,4.92,0.06
2,40142.78,14.8,5.1,5.03,0.07
2,39782.85,14.8,4.94,4.94,0.0
2,37299.99,13.7,4.47,4.36,0.11
2,37435.17,15.2,4.6,4.51,0.09
3,34466.29,14.1,4.11,4.36,-0.25
4,36905.5,12.3,4.54,4.43,0.11
6,30447.6,10.6,3.8,3.71,0.09
7,29227.13,14.1,3.32,3.53,-0.21
18,34491.76,10.5,3.19,3.49,-0.3
15,39032.73,14.8,3.74,3.74,0.0
8,35661.36,15.2,4.04,3.94,0.1
3,31264.6,14.3,4.06,3.84,0.22
1,34062.41,14.1,4.05,4.58,-0.53
3,33479.05,17.7,3.6,4.02,-0.42
3,38828.43,16.9,5.0,4.55,0.45
5,39910.54,10.7,4.52,4.47,0.05
3,40066.35,14.1,4.6,4.84,-0.24
2,37082.44,19.9,4.3,4.61,-0.31
0,40339.9,18.4,5.44,5.64,-0.2
0,40830.09,16.1,4.71,5.09,-0.38
1,41028.27,9.5,4.71,5.19,-0.48
1,40833.57,8.8,5.12,5.07,0.05
0,41330.02,13.5,5.33,5.26,0.07
0,40270.55,9.5,4.8,4.88,-0.08
0,39768.92,14.0,4.73,4.96,-0.23
0,39122.17,15.5,4.63,4.94,-0.31
4,40633.44,8.2,5.0,4.66,0.34
4,37664.36,13.7,4.82,4.42,0.4
4,36649.9,15.2,4.87,4.41,0.46
2,39600.0,18.1,5.08,4.64,0.44
2,39963.15,16.6,5.35,5.23,0.12
0,40330.56,19.3,5.86,5.69,0.17
3,40694.16,15.5,5.15,4.88,0.27
4,40144.14,15.2,5.36,4.88,0.48
9,39872.34,15.0,4.46,4.14,0.32
3,6399.36,14.4,3.0,2.76,0.24
6,40058.93,14.8,5.09,4.5,0.59
9,39600.0,14.8,4.7,4.03,0.67
16,23336.24,13.8,3.56,2.83,0.73
12,30401.09,8.4,2.95,3.44,-0.49
22,408.76,10.0,1.54,1.57,-0.03
17,37474.19,15.6,3.9,3.51,0.39
24,0.0,23.5,1.26,1.45,-0.19
24,0.0,21.1,1.31,1.34,-0.03
14,27222.64,21.3,3.32,3.33,-0.01
5,30530.94,15.2,3.58,3.81,-0.23
2,39600.0,21.1,4.78,5.42,-0.64
2,40825.3,16.6,4.62,5.17,-0.55
2,37719.72,15.7,4.03,4.53,-0.5
1,35245.34,19.6,4.51,4.77,-0.26
2,39600.0,22.3,5.11,5.29,-0.18
0,38688.04,16.2,4.66,4.95,-0.29
1,40368.42,14.9,4.56,4.98,-0.42
0,41530.56,7.2,5.07,5.22,-0.15
0,41046.99,8.4,5.3,5.15,0.15
3,40930.73,6.0,5.08,4.94,0.14
2,38563.03,16.0,4.69,4.67,0.02
2,37285.23,14.3,3.85,4.42,-0.57
1,41033.0,10.7,4.98,5.13,-0.15
2,40149.15,6.3,4.41,4.62,-0.21
4,41140.11,20.9,5.9,5.58,0.32
2,40963.23,19.7,5.6,5.15,0.45
1,40786.15,16.7,5.61,5.15,0.46
1,41243.45,18.1,5.94,5.71,0.23
3,41155.97,19.3,5.6,5.24,0.36
3,38038.03,20.1,4.31,4.58,-0.27
4,37379.61,15.3,4.76,4.45,0.31
7,40890.8,14.2,4.93,4.41,0.52
4,40987.62,15.4,4.87,4.84,0.03
9,40897.0,15.9,4.81,4.23,0.58
4,40902.23,15.0,4.96,4.84,0.12
4,40521.18,13.0,5.13,4.72,0.41
3,38208.61,12.0,4.44,4.34,0.1
3,40815.34,13.4,4.95,4.83,0.12
3,34459.88,12.2,4.82,4.34,0.48
0,40434.32,19.3,5.46,5.58,-0.12
0,40625.12,11.8,5.46,5.07,0.39
2,40728.17,10.8,5.0,4.93,0.07
1,38542.68,16.7,5.27,5.0,0.27
1,39872.39,18.0,5.55,5.53,0.02
4,33518.05,16.1,4.9,3.99,0.91
3,33145.14,13.1,4.42,3.93,0.49
7,6544.79,12.0,2.57,2.24,0.33
5,35068.48,9.4,4.07,4.08,-0.01
5,40009.47,12.2,4.26,4.53,-0.27
0,37169.43,15.3,4.45,4.54,-0.09
0,41032.15,20.7,6.01,5.82,0.19
0,40451.88,25.3,6.06,5.89,0.17
0,39969.8,28.6,5.99,6.37,-0.38
1,31581.52,29.6,5.37,5.07,0.3
1,39975.11,15.9,5.52,5.15,0.37
0,40147.66,17.3,5.27,5.65,-0.38
4,40055.51,16.9,5.02,4.91,0.11
0,39873.36,14.5,5.31,5.13,0.18
6,39691.61,18.1,5.05,4.54,0.51
7,26160.66,13.2,3.5,3.36,0.14
3,33598.49,20.3,3.81,4.14,-0.33
7,36213.63,14.5,4.1,3.99,0.11
3,34435.24,12.2,4.24,4.34,-0.1
7,37141.2,15.8,4.42,3.98,0.44
5,39600.0,17.3,4.19,4.57,-0.38
6,39600.0,9.1,4.32,4.37,-0.05
6,39871.43,12.2,4.19,4.4,-0.21
6,39860.16,10.7,4.5,4.38,0.12
12,36943.62,10.2,3.98,3.83,0.15
8,38812.91,11.6,4.26,3.99,0.27
5,36184.69,11.8,4.07,4.15,-0.08
4,26084.59,11.3,3.46,3.33,0.13
13,13443.68,11.3,2.37,2.4,-0.03
1,34442.52,9.3,3.23,4.17,-0.94
9,32126.55,8.9,3.87,3.77,0.1
7,21600.0,9.2,2.79,3.14,-0.35
9,36397.4,11.2,3.79,4.01,-0.22
7,38114.37,12.1,3.95,4.08,-0.13
7,37428.2,9.2,3.8,4.05,-0.25
7,29339.08,10.0,3.34,3.64,-0.3
5,32406.94,7.6,3.91,3.87,0.04
7,36206.94,11.3,4.13,4.06,0.07
1,37266.91,16.8,4.76,4.75,0.01
0,40071.64,22.0,5.26,6.11,-0.85
0,40139.15,14.5,5.35,5.27,0.08
1,39942.88,11.3,5.01,4.81,0.2
0,39687.53,14.8,5.0,4.99,0.01
0,39600.0,12.6,5.14,4.93,0.21
3,39600.0,13.8,4.76,4.42,0.34
0,39600.0,18.8,5.05,5.55,-0.5
1,38959.23,16.8,4.62,4.96,-0.34
0,39961.46,18.6,5.32,5.78,-0.46
0,40144.86,20.2,5.82,5.79,0.03
1,40051.89,19.3,5.73,5.57,0.16
0,40238.25,19.9,6.05,5.78,0.27
0,40144.76,20.2,6.02,5.79,0.23
0,39955.77,20.3,5.7,5.8,-0.1
3,39956.42,21.5,5.23,5.08,0.15
6,40050.2,15.4,5.08,4.55,0.53
4,39954.04,17.1,5.02,4.92,0.1
1,40049.4,23.0,5.56,5.63,-0.07
0,39953.48,17.8,5.76,5.65,0.11
5,39759.14,15.4,5.21,4.61,0.6
4,39951.14,14.1,5.29,4.74,0.55
3,40144.48,18.0,5.45,5.0,0.45
1,40144.48,21.0,5.61,5.62,-0.01
4,39774.42,17.7,4.97,4.88,0.09
2,39850.43,17.4,5.14,5.08,0.06
7,38276.02,22.6,4.99,4.27,0.72
3,39247.73,10.1,4.33,4.25,0.08
5,39671.25,17.3,4.52,4.58,-0.06
2,40144.25,17.4,4.88,5.11,-0.23
4,40244.91,17.8,4.99,4.9,0.09
4,40049.61,21.6,5.21,4.91,0.3
2,40152.09,22.9,5.68,5.58,0.1
1,38736.89,22.6,5.63,5.18,0.45
1,13399.06,16.6,3.46,3.06,0.4
2,39785.24,12.6,4.87,4.84,0.03
5,40236.64,16.2,5.11,4.67,0.44
6,40236.88,14.8,5.21,4.51,0.7
14,40052.71,13.3,4.48,4.12,0.36
4,39781.24,15.1,5.0,4.85,0.15
1,38598.67,17.7,5.03,5.41,-0.38
8,36779.29,11.9,3.94,4.04,-0.1
1,35786.74,11.1,4.41,4.31,0.1
9,39777.82,11.0,4.14,4.1,0.04
8,32609.37,11.7,4.06,3.87,0.19
10,28611.21,10.9,3.6,3.67,-0.07
12,856.37,11.6,1.93,2.14,-0.21
8,32654.27,9.7,4.13,3.88,0.25
7,39555.65,12.5,4.37,4.36,0.01
12,34728.59,15.0,4.07,3.56,0.51
2,2479.09,22.2,3.02,3.31,-0.29
1,24443.44,15.5,3.95,3.77,0.18
1,39600.0,25.2,4.78,5.71,-0.93
0,39600.0,27.8,5.5,5.84,-0.34
0,40144.4,18.1,5.41,5.65,-0.24
